33.50301996,-0.2156328789
-5.972346122,-12.1024463142
-47.6734814969,-23.5129875885
11.0236943228,-19.3156457574
-7.3641350855,42.8928835933
-32.7186878882,37.5960037673
34.0995731339,-2.0719137785
46.4384639016,-44.7748395807
11.543866675,-33.8912689931
-0.9267350642,-25.0664900892
-7.9744504839,-3.858856761
-21.3224901172,-9.4907160386
-15.1951872105,-23.5634628983
13.492663763,-21.4855538968
13.3140860747,-32.3202408412
-46.6139091798,-33.8095116739
6.0198420816,5.9665490779
-15.6040657993,-8.0179582825
-18.6778905412,47.3351797811
34.0324672268,-6.8565655599
-33.983919567,-2.5295186623
10.2982921608,37.7957686142
-10.5851531866,41.2556954876
45.4577843204,4.0624593626
-15.9724497648,12.7778861916
13.7236945807,9.8332624067
-17.033494649,-33.6440598799
22.5551480342,-36.8000267324
-25.0939865378,31.1272508812
-4.643039673,-18.079522503
49.4357744573,-13.6110327561
-2.1431753309,24.2394087157
7.8996004786,27.7802027747
-2.3531641893,25.3948172713
-10.4313507955,-16.2216215207
-7.4000426448,-9.819080991
-38.7745506792,25.2866990956
-48.921520403,-15.8175122036
-38.0010151954,-3.2142534498
-9.4112675486,-8.5908190378
-31.6556052759,-48.4253041649
15.8758317693,34.7799008002
21.6542862864,-5.1648446789
-7.8982174185,-4.6428244943
-11.0668187224,-7.9185062124
-11.671118132,-15.7682193504
30.3966803651,48.8191223346
-27.8810836502,42.6074331142
-18.7549828411,-36.8167144226
-27.9566658057,-48.6042500309
23.2041808948,11.0606276639
-20.1541010427,1.3743339278
-21.8201849708,49.004774671
-13.3380580853,-3.3174856115
-14.4603175779,30.9912866851
-43.5985135475,-33.7430394186
24.149173389,-5.7310337556
-21.6346826087,-15.5182411458
-41.1415503484,-1.0336006499
-31.9118960754,-24.3085239022
41.750630188,42.8470934814
42.1981901879,-28.2426153356
45.1731591097,15.6358840625
32.6341634848,-19.1486416792
30.8980792565,37.4317474245
29.194425803,25.0552809152
6.0263766703,12.9153354649
28.635985257,-25.2492856457
22.7516355061,44.0773174035
29.4604444256,-5.8615942069
1.4816697428,29.2336194435
26.5884717274,-3.057417317
34.7040846243,35.8222469503
-26.9160246152,27.6131205218
-39.7112827744,-4.0871046052
16.9671613837,5.5042686956
-1.0535119456,-33.5282298328
27.225759322,28.0794872996
-33.0987197482,-22.2949415928
-17.3209082129,-25.6479511441
-10.9954979136,34.9876408969
-6.2693172135,24.3351726526
-16.430841315,-29.5703434531
-33.0369590678,-41.580090901
-15.4079739946,36.9428279774
41.0529497903,49.5078616653
35.2555398887,38.4927156024
5.6749935271,46.6384919217
-44.0261765923,7.6764584237
34.2927030787,-47.2467582762
-27.231173183,6.6405632768
18.2742107689,21.298916242
24.941418653,34.581884145
20.1288562588,19.0003557604
17.7185519436,-35.0167998849
-35.2649864144,-19.5829758663
31.7545486764,-25.0588631353
-32.9789202969,-24.3612304712
42.4560651507,-40.9601613676
-3.5512751605,-0.8629057607
-31.4391727677,32.5434461226
